Retailer,Retailer ID,Invoice Date,Month,Region,State,City,Product,Sales Method,Price per Unit,Units Sold,Total Sales,Operational Margin,Profit
Foot Locker,1197831,05-01-2021,January,South,Louisiana,New Orleans, Women Street Footwear,Online,30.00,475,14250,3%,427.50
Foot Locker,1197831,05-01-2021,January,South,Louisiana,New Orleans, Women Athletic Footwear,Online,35.00,475,16625,4%,665.00
Foot Locker,1197831,05-01-2021,January,South,Louisiana,New Orleans,Men Apparel,Online,40.00,325,13000,3%,325.00
West Gear,1197831,05-01-2021,January,South,Louisiana,New Orleans, Women Apparel,Online,35.00,475,16625,5%,748.13
Foot Locker,1197831,04-02-2021,February,South,Louisiana,New Orleans,Men Street Footwear,Online,25.00,625,15625,3%,468.75
Foot Locker,1197831,04-02-2021,February,South,Louisiana,New Orleans,Men Athletic Footwear,Online,35.00,600,21000,3%,630.00
Foot Locker,1197831,04-02-2021,February,South,Louisiana,New Orleans, Women Street Footwear,Online,35.00,425,14875,3%,446.25
Foot Locker,1197831,04-02-2021,February,West,Idaho,Boise, Women Athletic Footwear,Online,35.00,375,13125,4%,525.00
Foot Locker,1197831,04-02-2021,February,West,Idaho,Boise,Men Apparel,Online,40.00,250,10000,3%,250.00
Foot Locker,1197831,04-02-2021,February,West,Idaho,Boise, Women Apparel,Online,35.00,450,15750,5%,708.75
Foot Locker,1197831,06-03-2021,March,West,Idaho,Boise,Men Street Footwear,Online,30.00,625,18750,4%,656.25
Foot Locker,1197831,06-03-2021,March,West,Idaho,Boise,Men Athletic Footwear,Online,40.00,625,25000,4%,875.00
Foot Locker,1197831,06-03-2021,March,West,Idaho,Boise, Women Street Footwear,Online,30.00,450,13500,4%,472.50
Foot Locker,1197831,06-03-2021,March,West,Idaho,Boise, Women Athletic Footwear,Online,35.00,350,12250,5%,551.25
West Gear,1197831,06-03-2021,March,West,Idaho,Boise,Men Apparel,Online,40.00,250,10000,3%,300.00
West Gear,1197831,06-03-2021,March,West,Idaho,Boise, Women Apparel,Online,35.00,400,14000,5%,700.00
West Gear,1197831,05-04-2021,April,West,Idaho,Boise,Men Street Footwear,Online,20.00,650,13000,4%,455.00
West Gear,1197831,05-04-2021,April,West,Idaho,Boise,Men Athletic Footwear,Online,30.00,650,19500,4%,682.50
West Gear,1197831,05-04-2021,April,West,Idaho,Boise, Women Street Footwear,Online,25.00,475,11875,4%,415.63
West Gear,1197831,05-04-2021,April,West,Idaho,Boise, Women Athletic Footwear,Online,30.00,375,11250,5%,506.25
West Gear,1197831,05-04-2021,April,West,Idaho,Boise,Men Apparel,Online,35.00,275,9625,3%,288.75
West Gear,1197831,05-04-2021,April,West,Idaho,Boise, Women Apparel,Online,30.00,550,16500,5%,825.00
West Gear,1197831,05-05-2021,May,West,Idaho,Boise,Men Street Footwear,Online,20.00,700,14000,4%,490.00
West Gear,1197831,05-05-2021,May,West,Idaho,Boise,Men Athletic Footwear,Online,30.00,725,21750,4%,761.25
West Gear,1197831,05-05-2021,May,West,Idaho,Boise, Women Street Footwear,Online,25.00,575,14375,4%,503.13
West Gear,1197831,05-05-2021,May,West,Idaho,Boise, Women Athletic Footwear,Online,35.00,500,17500,5%,787.50
West Gear,1197831,05-05-2021,May,West,Idaho,Boise,Men Apparel,Online,50.00,400,20000,3%,600.00
West Gear,1197831,05-05-2021,May,West,Idaho,Boise, Women Apparel,Online,45.00,750,33750,5%,1687.50
West Gear,1197831,04-06-2021,June,West,Idaho,Boise,Men Street Footwear,Online,45.00,750,33750,4%,1181.25
West Gear,1197831,04-06-2021,June,West,Idaho,Boise,Men Athletic Footwear,Online,50.00,750,37500,4%,1312.50
West Gear,1197831,04-06-2021,June,West,Idaho,Boise, Women Street Footwear,Online,50.00,600,30000,4%,1050.00
West Gear,1197831,04-06-2021,June,West,Idaho,Boise, Women Athletic Footwear,Online,50.00,550,27500,5%,1237.50
West Gear,1197831,04-06-2021,June,West,Idaho,Boise,Men Apparel,Online,55.00,450,24750,3%,742.50
West Gear,1197831,04-06-2021,June,West,Idaho,Boise, Women Apparel,Online,60.00,825,49500,5%,2475.00
West Gear,1197831,06-07-2021,July,West,Idaho,Boise,Men Street Footwear,Online,50.00,775,38750,4%,1550.00
West Gear,1197831,06-07-2021,July,West,Idaho,Boise,Men Athletic Footwear,Online,55.00,775,42625,4%,1705.00
West Gear,1197831,06-07-2021,July,West,Idaho,Boise, Women Street Footwear,Online,50.00,925,46250,4%,1850.00
West Gear,1197831,06-07-2021,July,West,Idaho,Boise, Women Athletic Footwear,Online,50.00,525,26250,5%,1312.50
West Gear,1197831,06-07-2021,July,West,Idaho,Boise,Men Apparel,Online,55.00,525,28875,4%,1010.63
Foot Locker,1197831,06-07-2021,July,West,Idaho,Boise, Women Apparel,Online,65.00,800,52000,6%,2860.00
Foot Locker,1197831,08-08-2021,August,West,Idaho,Boise,Men Street Footwear,Online,50.00,750,37500,4%,1500.00
Foot Locker,1197831,08-08-2021,August,West,Idaho,Boise,Men Athletic Footwear,Online,55.00,750,41250,4%,1650.00
Foot Locker,1197831,08-08-2021,August,West,Idaho,Boise, Women Street Footwear,Online,50.00,925,46250,4%,1850.00
Foot Locker,1197831,08-08-2021,August,West,Idaho,Boise, Women Athletic Footwear,Online,50.00,475,23750,5%,1187.50
Sports Direct,1197831,08-08-2021,August,West,Idaho,Boise,Men Apparel,Online,55.00,475,26125,4%,914.38
Sports Direct,1197831,08-08-2021,August,West,Idaho,Boise, Women Apparel,Online,60.00,725,43500,6%,2392.50
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise,Men Street Footwear,Online,55.00,675,37125,4%,1485.00
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise,Men Athletic Footwear,Online,55.00,625,34375,4%,1375.00
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise, Women Street Footwear,Online,60.00,675,40500,4%,1620.00
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise, Women Athletic Footwear,Online,60.00,400,24000,5%,1200.00
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise,Men Apparel,Online,55.00,400,22000,4%,770.00
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise, Women Apparel,Online,50.00,625,31250,6%,1718.75
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise,Men Street Footwear,Online,40.00,575,23000,4%,920.00
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise,Men Athletic Footwear,Online,40.00,575,23000,4%,920.00
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise, Women Street Footwear,Online,45.00,525,23625,4%,945.00
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise, Women Athletic Footwear,Online,45.00,375,16875,5%,843.75
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise,Men Apparel,Online,35.00,350,12250,4%,428.75
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise, Women Apparel,Online,45.00,525,23625,6%,1299.38
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise,Men Street Footwear,Online,35.00,675,23625,4%,945.00
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise,Men Athletic Footwear,Online,35.00,675,23625,4%,945.00
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise, Women Street Footwear,Online,60.00,600,36000,4%,1440.00
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise, Women Athletic Footwear,Online,60.00,450,27000,5%,1350.00
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise,Men Apparel,Online,55.00,425,23375,4%,818.13
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise, Women Apparel,Online,65.00,625,40625,6%,2234.38
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise,Men Street Footwear,Online,55.00,775,42625,4%,1705.00
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise,Men Athletic Footwear,Online,55.00,775,42625,4%,1705.00
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise, Women Street Footwear,Online,60.00,675,40500,4%,1620.00
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise, Women Athletic Footwear,Online,60.00,525,31500,5%,1575.00
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise,Men Apparel,Online,55.00,475,26125,4%,914.38
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise, Women Apparel,Online,65.00,725,47125,6%,2591.88
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise,Men Street Footwear,Online,30.00,425,12750,4%,446.25
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise,Men Athletic Footwear,Online,40.00,425,17000,4%,680.00
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise, Women Street Footwear,Online,40.00,425,17000,4%,595.00
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise, Women Athletic Footwear,Online,40.00,275,11000,4%,385.00
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise,Men Apparel,Online,45.00,225,10125,3%,303.75
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise, Women Apparel,Online,40.00,425,17000,3%,425.00
Foot Locker,1128299,23-02-2021,February,West,Idaho,Boise,Men Street Footwear,Online,30.00,475,14250,4%,498.75
Foot Locker,1128299,23-02-2021,February,West,Idaho,Boise,Men Athletic Footwear,Online,40.00,375,15000,4%,600.00
Foot Locker,1128299,23-02-2021,February,West,Idaho,Boise, Women Street Footwear,Online,40.00,375,15000,4%,525.00
Foot Locker,1128299,23-02-2021,February,West,Arizona,Phoenix, Women Athletic Footwear,Online,40.00,225,9000,4%,315.00
Foot Locker,1128299,23-02-2021,February,West,Arizona,Phoenix,Men Apparel,Online,45.00,150,6750,3%,202.50
Foot Locker,1128299,23-02-2021,February,West,Arizona,Phoenix, Women Apparel,Online,40.00,350,14000,3%,350.00
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix,Men Street Footwear,Online,40.00,500,20000,4%,700.00
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix,Men Athletic Footwear,Online,50.00,350,17500,4%,700.00
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix, Women Street Footwear,Online,50.00,350,17500,4%,612.50
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix, Women Athletic Footwear,Online,50.00,225,11250,4%,393.75
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix,Men Apparel,Online,55.00,125,6875,3%,206.25
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix, Women Apparel,Online,50.00,325,16250,3%,406.25
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix,Men Street Footwear,Online,50.00,500,25000,4%,875.00
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix,Men Athletic Footwear,Online,55.00,300,16500,4%,660.00
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix, Women Street Footwear,Online,55.00,350,19250,4%,673.75
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix, Women Athletic Footwear,Online,50.00,250,12500,4%,437.50
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix,Men Apparel,Online,55.00,150,8250,3%,247.50
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix, Women Apparel,Online,70.00,325,22750,3%,568.75
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix,Men Street Footwear,Online,50.00,525,26250,4%,918.75
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix,Men Athletic Footwear,Online,55.00,375,20625,4%,825.00
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix, Women Street Footwear,Online,55.00,400,22000,4%,770.00
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix, Women Athletic Footwear,Online,50.00,300,15000,4%,525.00
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix,Men Apparel,Online,55.00,200,11000,3%,330.00
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix, Women Apparel,Online,70.00,375,26250,3%,656.25
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix,Men Street Footwear,Online,50.00,625,31250,4%,1093.75
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix,Men Athletic Footwear,Online,55.00,475,26125,4%,1045.00
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix, Women Street Footwear,Online,55.00,475,26125,4%,914.38
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix, Women Athletic Footwear,Online,50.00,350,17500,4%,612.50
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix,Men Apparel,Online,55.00,225,12375,3%,371.25
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix, Women Apparel,Online,70.00,525,36750,3%,918.75
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix,Men Street Footwear,Online,50.00,675,33750,4%,1181.25
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix,Men Athletic Footwear,Online,55.00,525,28875,4%,1155.00
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix, Women Street Footwear,Online,55.00,475,26125,4%,914.38
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix, Women Athletic Footwear,Online,50.00,375,18750,4%,656.25
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix,Men Apparel,Online,55.00,425,23375,3%,701.25
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix, Women Apparel,Online,70.00,425,29750,3%,743.75
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix,Men Street Footwear,Online,55.00,625,34375,4%,1203.13
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix,Men Athletic Footwear,Online,60.00,575,34500,4%,1380.00
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix, Women Street Footwear,Online,55.00,450,24750,4%,866.25
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix, Women Athletic Footwear,Online,55.00,400,22000,4%,770.00
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix,Men Apparel,Online,65.00,400,26000,3%,780.00
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix, Women Apparel,Online,70.00,375,26250,3%,656.25
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix,Men Street Footwear,Online,45.00,575,25875,4%,905.63
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix,Men Athletic Footwear,Online,50.00,575,28750,4%,1150.00
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix, Women Street Footwear,Online,45.00,425,19125,4%,669.38
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix, Women Athletic Footwear,Online,45.00,375,16875,4%,590.63
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix,Men Apparel,Online,55.00,375,20625,3%,618.75
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix, Women Apparel,Online,60.00,425,25500,3%,637.50
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix,Men Street Footwear,Online,45.00,500,22500,4%,787.50
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix,Men Athletic Footwear,Online,50.00,500,25000,4%,1000.00
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix, Women Street Footwear,Online,45.00,325,14625,4%,511.88
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix, Women Athletic Footwear,Online,45.00,300,13500,4%,472.50
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix,Men Apparel,Online,55.00,275,15125,3%,453.75
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix, Women Apparel,Online,60.00,325,19500,3%,487.50
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix,Men Street Footwear,Online,45.00,500,22500,4%,787.50
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix,Men Athletic Footwear,Online,50.00,525,26250,4%,1050.00
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix, Women Street Footwear,Online,45.00,375,16875,4%,590.63
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix, Women Athletic Footwear,Online,45.00,350,15750,4%,551.25
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix,Men Apparel,Online,55.00,300,16500,3%,495.00
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix, Women Apparel,Online,60.00,425,25500,3%,637.50
Foot Locker,1128299,22-12-2021,December,West,Arizona,Phoenix,Men Street Footwear,Online,45.00,625,28125,4%,984.38
Foot Locker,1128299,22-12-2021,December,West,Arizona,Phoenix,Men Athletic Footwear,Online,50.00,625,31250,4%,1250.00
Kohl's,1128299,22-12-2021,December,West,Arizona,Phoenix, Women Street Footwear,Online,45.00,425,19125,4%,669.38
Kohl's,1128299,22-12-2021,December,West,Arizona,Phoenix, Women Athletic Footwear,Online,45.00,425,19125,4%,669.38
Kohl's,1128299,22-12-2021,December,West,Arizona,Phoenix,Men Apparel,Online,55.00,350,19250,3%,577.50
Kohl's,1128299,22-12-2021,December,West,Arizona,Phoenix, Women Apparel,Online,60.00,450,27000,3%,675.00
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix,Men Street Footwear,Online,35.00,475,16625,4%,581.88
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix,Men Athletic Footwear,Online,45.00,475,21375,4%,855.00
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix, Women Street Footwear,Online,45.00,475,21375,4%,748.13
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix, Women Athletic Footwear,Online,45.00,325,14625,4%,511.88
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix,Men Apparel,Online,50.00,275,13750,3%,412.50
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix, Women Apparel,Online,45.00,475,21375,3%,534.38
Kohl's,1128299,26-02-2021,February,West,Arizona,Phoenix,Men Street Footwear,Online,35.00,525,18375,4%,643.13
Kohl's,1128299,26-02-2021,February,West,Arizona,Phoenix,Men Athletic Footwear,Online,45.00,425,19125,4%,765.00
Kohl's,1128299,26-02-2021,February,West,Arizona,Phoenix, Women Street Footwear,Online,45.00,425,19125,4%,669.38
Kohl's,1128299,26-02-2021,February,West,New Mexico,Albuquerque, Women Athletic Footwear,Online,45.00,275,12375,4%,433.13
Kohl's,1128299,26-02-2021,February,West,New Mexico,Albuquerque,Men Apparel,Online,50.00,200,10000,3%,300.00
Kohl's,1128299,26-02-2021,February,West,New Mexico,Albuquerque, Women Apparel,Online,45.00,400,18000,3%,450.00
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque,Men Street Footwear,Online,45.00,550,24750,4%,866.25
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque,Men Athletic Footwear,Online,55.00,400,22000,4%,880.00
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque, Women Street Footwear,Online,55.00,400,22000,4%,770.00
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque, Women Athletic Footwear,Online,55.00,275,15125,4%,529.38
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque,Men Apparel,Online,60.00,175,10500,3%,315.00
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque, Women Apparel,Online,55.00,375,20625,3%,515.63
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque,Men Street Footwear,Online,55.00,550,30250,4%,1058.75
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque,Men Athletic Footwear,Online,60.00,350,21000,4%,840.00
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque, Women Street Footwear,Online,60.00,400,24000,4%,840.00
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque, Women Athletic Footwear,Online,55.00,300,16500,4%,577.50
